Cluster,HHID,HHMemberID,Education,HealthInsurance,Parent,ComputerEver,Computer3M,InternetEver,Internet3M,MobileOwn,MobileUse,weight,Gender,nr of interviewd,Final weight
441,18,1,2,1,1,2,NA,2,NA,2,0,0.424705194,Male,13,5.521167524
441,18,2,1,1,1,1,0,2,NA,1,3,0.446953616,Female,21,9.386025939
441,20,1,1,1,1,2,NA,2,NA,1,3,0.263220719,Male,13,3.421869351
441,20,2,1,1,1,2,NA,2,NA,2,1,0.277009686,Female,21,5.8172034
441,20,3,2,1,2,2,NA,1,3,1,3,0.362775974,Male,13,4.716087658
441,20,4,2,1,2,2,NA,1,3,1,3,0.360270194,Male,13,4.683512526
441,20,5,3,2,2,1,0,1,3,1,3,0.374156821,Female,21,7.857293236
442,3,2,2,2,1,2,NA,2,NA,1,3,0.92987157,Female,11,10.22858727
442,4,1,3,2,1,2,NA,1,3,1,3,0.6303416,Male,6,3.782049601
442,4,2,2,2,1,2,NA,1,3,1,3,0.602798196,Female,11,6.630780161
442,5,3,3,2,1,1,3,1,3,1,3,0.577588853,Female,11,6.353477384
442,7,2,3,2,1,2,NA,2,NA,1,3,0.406549874,Female,11,4.472048613
442,7,3,5,1,2,1,3,NA,3,1,3,0.614374704,Female,11,6.758121749
442,9,1,2,1,1,2,NA,1,3,1,3,0.625723997,Female,11,6.882963965
442,11,2,2,2,1,2,NA,1,3,1,3,0.577588853,Female,11,6.353477384
442,12,1,3,1,1,2,NA,2,NA,1,3,0.638936964,Male,6,3.833621786
442,12,2,3,1,1,2,NA,2,NA,1,3,0.655966003,Female,11,7.215626031
442,12,3,3,1,2,1,0,1,2,1,3,1.104162697,Male,6,6.624976183
442,14,1,2,1,1,2,NA,2,NA,1,3,0.523147554,Female,11,5.754623095
442,14,2,3,1,2,1,2,NA,3,1,3,0.502825502,Female,11,5.531080517
442,16,2,2,2,2,2,NA,2,NA,2,0,0.61958828,Male,6,3.717529678
442,16,3,3,2,2,2,NA,1,2,1,3,0.76769569,Male,6,4.606174142
442,19,2,1,1,1,2,NA,2,NA,1,3,0.406549874,Female,11,4.472048613
442,20,2,3,1,2,1,0,1,3,1,3,0.656419244,Male,6,3.938515465
443,3,1,5,1,1,1,3,NA,3,1,3,0.67872546,Male,7,4.751078218
443,3,2,5,1,1,1,3,NA,3,1,3,0.669500364,Female,14,9.373005092
443,4,2,1,1,1,2,NA,2,NA,1,2,0.434992568,Female,14,6.089895957
443,4,3,3,2,2,1,0,1,3,1,3,0.538003749,Female,14,7.532052487
443,5,1,2,1,1,1,0,1,3,1,3,0.687980588,Male,7,4.815864117
443,5,2,5,1,1,1,3,NA,3,1,3,0.701858135,Female,14,9.826013891
443,8,1,2,2,1,2,NA,1,3,1,3,0.903149626,Female,14,12.64409477
443,9,3,2,2,2,1,0,1,3,1,3,0.570444722,Male,7,3.993113057
443,10,2,2,1,1,2,NA,1,3,1,3,0.532853546,Female,14,7.459949648
443,10,3,5,1,2,1,3,NA,3,1,3,0.588605124,Female,14,8.240471731
443,10,4,5,1,2,1,3,NA,3,1,3,0.805243738,Female,14,11.27341233
443,11,2,5,1,1,1,3,NA,3,1,3,0.532853546,Female,14,7.459949648
443,11,3,3,1,2,1,3,NA,3,1,3,0.90263,Male,7,6.318410001
443,12,2,2,2,1,2,NA,1,3,1,3,0.644970648,Female,14,9.029589073
443,13,1,2,1,1,2,NA,1,3,1,3,0.755815725,Male,7,5.290710073
443,13,2,3,1,1,2,NA,1,2,1,3,0.755665064,Female,14,10.57931089
443,14,1,3,1,1,2,NA,1,3,1,3,1.600150114,Female,14,22.4021016
443,15,1,3,1,2,1,0,1,3,1,3,1.397250299,Male,7,9.780752092
443,16,1,1,1,2,2,NA,1,3,1,3,0.993931742,Female,14,13.91504438
443,17,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,7,0
443,18,3,3,1,1,1,0,1,3,1,3,0.418688156,Female,14,5.861634182
444,1,1,2,1,1,2,NA,1,3,1,3,1.213669374,Female,18,21.84604874
444,1,2,3,1,2,1,0,1,3,1,3,1.11274325,Female,18,20.0293785
444,3,2,2,2,1,2,NA,1,3,1,3,1.102091181,Female,18,19.83764125
444,3,3,3,1,2,1,2,NA,2,1,3,1.866893013,Male,7,13.06825109
444,3,4,3,1,2,1,0,1,3,1,3,1.478606583,Male,7,10.35024608
444,7,1,3,2,1,1,0,1,3,1,3,2.349589647,Male,7,16.44712753
444,7,2,2,1,1,2,NA,1,3,1,3,1.711886937,Female,18,30.81396487
444,8,2,1,2,1,2,NA,2,NA,1,3,0.826765064,Female,18,14.88177115
444,10,2,2,1,1,2,NA,1,3,1,3,1.333980918,Female,18,24.01165653
444,11,1,3,1,1,1,0,1,3,1,3,1.403795374,Male,7,9.826567616
444,11,2,3,1,1,1,0,1,3,1,3,1.333980918,Female,18,24.01165653
444,12,2,3,1,1,1,0,1,3,1,3,1.333980918,Female,18,24.01165653
444,13,1,3,2,1,2,NA,1,3,1,3,1.868535338,Male,7,13.07974736
444,13,2,1,1,1,2,NA,1,3,1,3,2.516188524,Female,18,45.29139344
444,14,2,2,1,1,2,NA,1,3,1,3,2.05778806,Female,18,37.04018508
444,14,5,1,1,1,2,NA,1,3,1,3,2.51300501,Female,18,45.23409019
444,15,1,1,2,1,2,NA,1,3,1,3,1.459445404,Male,7,10.21611783
444,15,2,5,2,1,1,0,1,3,1,3,1.278193122,Female,18,23.0074762
444,16,2,3,1,1,1,1,1,3,1,3,2.05778806,Female,18,37.04018508
444,17,2,3,1,1,2,NA,1,3,1,3,1.102091181,Female,18,19.83764125
444,17,3,3,2,2,1,0,1,3,1,3,1.478606583,Male,7,10.35024608
444,18,2,2,1,1,2,NA,1,3,1,3,0.858208839,Female,18,15.4477591
444,18,3,5,1,2,1,2,NA,3,1,3,1.11274325,Female,18,20.0293785
444,19,1,3,1,1,1,3,NA,3,1,3,1.867967746,Female,18,33.62341943
444,20,2,2,1,1,2,NA,1,3,1,3,1.711886937,Female,18,30.81396487
445,3,1,2,2,1,1,0,1,3,1,3,2.487266817,Female,12,29.84720181
445,3,2,2,1,1,2,NA,1,2,1,3,2.322582869,Male,9,20.90324582
445,7,2,5,1,1,1,3,1,3,1,3,1.089423466,Female,12,13.07308159
445,7,3,3,1,2,1,2,NA,3,1,3,1.461611105,Male,9,13.15449995
445,8,2,1,1,1,2,NA,1,3,1,3,0.931513016,Female,12,11.1781562
445,9,1,2,1,1,2,NA,1,3,1,3,1.43495474,Female,12,17.21945688
445,9,2,1,1,2,2,NA,1,2,1,3,1.406581981,Male,9,12.65923783
445,11,2,3,1,2,1,2,1,2,2,2,1.249752564,Male,9,11.24777307
445,12,1,4,1,1,1,3,NA,3,1,3,1.43495474,Female,12,17.21945688
445,13,3,1,1,2,2,NA,2,NA,2,0,1.69003671,Male,9,15.21033039
445,15,1,2,1,1,1,0,1,3,1,3,0.86003377,Male,9,7.740303932
445,15,2,2,1,1,1,0,1,3,1,3,0.817262017,Female,12,9.807144204
445,16,3,3,1,1,2,NA,1,3,1,3,1.089423466,Female,12,13.07308159
445,17,2,3,1,1,2,NA,1,3,1,3,0.934341799,Male,9,8.409076195
445,17,3,3,1,1,1,0,1,3,1,3,1.028975669,Female,12,12.34770803
445,17,5,2,2,2,1,0,1,3,1,3,1.577941256,Male,9,14.2014713
445,18,2,2,2,1,2,NA,1,3,1,3,1.318647804,Female,12,15.82377365
445,19,2,2,2,1,2,NA,1,3,1,3,1.089423466,Female,12,13.07308159
445,19,3,3,1,2,1,0,1,3,1,3,1.203408025,Female,12,14.4408963
445,19,4,2,2,2,1,3,NA,3,1,3,1.845434472,Male,9,16.60891025
445,20,2,3,2,1,2,NA,1,3,1,3,2.034135323,Female,12,24.40962388
446,1,2,NA,1,1,2,NA,2,NA,2,2,0.282616364,Female,14,3.956629096
446,2,1,1,1,1,2,NA,1,3,1,3,0.334023261,Female,14,4.67632566
446,2,2,2,1,1,2,NA,1,3,1,2,0.444418291,Male,11,4.8886012
446,6,1,1,1,1,2,NA,1,2,1,3,0.353428218,Male,11,3.887710394
446,6,2,1,1,1,2,NA,2,NA,1,2,0.401515465,Female,14,5.621216506
446,7,2,NA,2,1,2,NA,2,NA,1,3,0.282616364,Female,14,3.956629096
446,8,1,1,1,1,2,NA,2,NA,1,3,0.268548309,Male,11,2.954031397
446,8,2,1,1,1,2,NA,2,NA,1,3,0.282616364,Female,14,3.956629096
446,8,3,3,1,2,2,NA,1,3,1,3,0.464084944,Male,11,5.104934379
446,8,4,2,2,2,2,NA,2,NA,1,3,0.367562066,Male,11,4.043182726
446,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,11,0
446,10,1,NA,1,1,2,NA,2,NA,1,3,0.264935636,Male,11,2.914291991
446,10,2,1,1,1,2,NA,1,3,1,3,0.259709549,Female,14,3.635933681
446,12,1,2,1,1,2,NA,1,3,1,3,0.433301231,Male,11,4.766313538
446,12,2,3,1,1,1,0,1,3,1,3,0.455999961,Female,14,6.383999454
446,12,3,3,1,2,1,3,NA,3,1,2,0.593059388,Male,11,6.523653263
446,13,2,1,1,1,2,NA,2,NA,2,0,0.269586899,Female,14,3.774216593
446,14,1,2,1,1,2,NA,1,3,1,3,0.363670165,Female,14,5.091382305
446,15,2,NA,1,1,2,NA,2,NA,1,2,0.269586899,Female,14,3.774216593
446,17,2,2,1,1,2,NA,2,NA,2,2,0.312186043,Female,14,4.370604596
446,18,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,11,0
446,19,3,1,1,2,2,NA,1,3,1,3,0.43749782,Female,14,6.12496948
446,20,1,NA,1,1,2,NA,2,NA,2,1,0.268548309,Male,11,2.954031397
446,20,2,2,1,1,2,NA,2,NA,1,3,0.282616364,Female,14,3.956629096
446,20,3,3,1,2,1,0,1,3,1,3,0.427087441,Female,14,5.979224168
447,1,2,1,1,1,2,NA,1,3,1,3,0.396954071,Female,17,6.748219201
447,4,4,5,1,2,1,3,NA,3,1,3,0.477161972,Female,17,8.111753525
447,5,1,2,1,1,2,NA,1,1,1,2,0.329767917,Male,6,1.978607501
447,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,17,0
447,5,3,2,1,1,1,0,1,3,1,3,0.476301924,Female,17,8.097132711
447,5,4,2,2,1,1,0,1,3,1,2,0.424315708,Male,6,2.545894246
447,6,2,1,1,1,2,NA,2,NA,1,3,0.352633546,Female,17,5.994770276
447,6,3,3,1,2,1,1,NA,3,1,3,0.436141174,Female,17,7.414399965
447,7,1,1,1,1,2,NA,2,NA,1,2,0.329767917,Male,6,1.978607501
447,7,2,1,1,1,2,NA,2,NA,2,0,0.352633546,Female,17,5.994770276
447,8,2,2,1,1,2,NA,2,NA,1,3,0.416776316,Female,17,7.085197371
447,9,2,2,1,1,2,NA,1,2,1,3,0.441177427,Male,6,2.647064564
447,11,1,2,1,1,2,NA,1,3,1,3,0.352633546,Female,17,5.994770276
447,12,2,1,1,1,2,NA,2,NA,2,1,0.369353186,Female,17,6.279004159
447,14,3,4,2,2,1,1,1,3,1,3,0.656187235,Female,17,11.15518299
447,16,2,2,1,1,2,NA,2,NA,1,3,0.352633546,Female,17,5.994770276
447,16,4,2,1,2,1,0,1,3,1,3,0.436141174,Female,17,7.414399965
447,17,1,2,1,1,2,NA,1,3,1,3,0.524920891,Male,6,3.149525348
447,17,2,2,1,1,2,NA,1,2,1,3,0.542740967,Female,17,9.226596435
447,18,3,2,1,1,2,NA,1,3,1,3,0.407997993,Female,17,6.935965886
447,19,1,3,2,1,2,NA,1,1,1,2,0.698701002,Male,6,4.192206015
447,19,2,4,1,1,2,NA,1,3,1,3,0.806552725,Female,17,13.71139633
447,20,2,2,1,1,1,0,1,3,1,3,0.568972301,Female,17,9.672529124
448,1,4,3,2,1,1,0,1,3,1,3,0.854520534,Female,23,19.65397228
448,2,1,2,2,1,2,NA,1,1,1,3,1.404132243,Male,8,11.23305794
448,2,2,1,1,1,2,NA,1,3,1,3,1.366415076,Female,23,31.42754674
448,2,3,3,1,2,1,0,1,3,1,2,1.921835778,Male,8,15.37468623
448,3,5,2,1,2,2,NA,1,3,1,3,1.202215629,Female,23,27.65095946
448,5,4,5,1,2,1,3,NA,3,1,3,1.643460172,Female,23,37.79958395
448,6,3,3,1,2,1,0,1,3,1,1,1.247575964,Male,8,9.98060771
448,7,2,2,1,1,1,0,1,3,1,3,0.846866872,Female,23,19.47793805
448,7,3,3,1,2,1,3,1,3,2,2,1.098037392,Female,23,25.25486002
448,8,1,2,1,1,2,NA,2,NA,1,3,0.870242945,Male,8,6.961943562
448,8,2,2,1,1,2,NA,1,3,1,3,0.887796983,Female,23,20.41933061
448,9,2,2,1,1,2,NA,1,3,1,3,1.037387874,Female,23,23.85992111
448,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,23,0
448,10,2,NA,2,1,2,NA,2,NA,1,3,0.92989067,Female,23,21.38748541
448,10,3,2,1,1,2,NA,1,3,1,2,1.405242855,Female,23,32.32058567
448,11,2,1,1,1,2,NA,2,NA,1,3,0.887796983,Female,23,20.41933061
448,11,3,2,1,2,2,NA,1,3,1,3,1.341631234,Female,23,30.85751839
448,11,4,2,2,2,1,0,1,3,1,3,1.098037392,Female,23,25.25486002
448,13,2,NA,2,2,2,NA,2,NA,1,3,0.92989067,Female,23,21.38748541
448,14,1,1,1,1,2,NA,2,NA,1,1,0.870242945,Male,8,6.961943562
448,14,2,NA,2,1,2,NA,2,NA,2,1,0.887796983,Female,23,20.41933061
448,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,23,0
448,14,4,3,2,2,1,0,1,0,1,3,1.191101505,Male,8,9.528812042
448,15,2,2,1,1,2,NA,1,3,1,3,0.887796983,Female,23,20.41933061
448,16,3,2,1,1,2,NA,2,NA,2,3,1.361611441,Male,8,10.89289153
448,19,2,1,2,1,2,NA,2,NA,1,3,0.92989067,Female,23,21.38748541
448,19,5,5,1,1,1,0,1,3,1,3,1.256002785,Female,23,28.88806406
448,20,2,2,2,1,1,0,1,3,1,3,1.027183579,Female,23,23.62522232
448,20,3,1,2,1,2,NA,1,1,1,3,0.932714527,Male,8,7.461716213
448,20,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,23,0
448,20,8,2,2,2,1,0,1,3,1,3,1.150099342,Female,23,26.45228488
449,1,2,5,1,1,1,3,NA,3,1,3,1.249362519,Female,16,19.98980031
449,1,3,3,1,2,1,3,NA,3,1,3,1.545225754,Female,16,24.72361206
449,2,2,2,1,1,2,NA,1,3,1,2,1.164025434,Male,11,12.80427977
449,3,2,1,1,1,2,NA,1,3,1,3,0.774320883,Female,16,12.38913413
449,4,1,3,1,1,1,0,1,3,1,3,1.224659397,Male,11,13.47125337
449,4,2,2,1,1,2,NA,1,3,1,3,1.249362519,Female,16,19.98980031
449,4,3,3,1,2,1,2,1,3,1,2,1.676191297,Male,11,18.43810427
449,5,1,3,1,1,1,0,1,3,1,3,1.473345315,Female,16,23.57352503
449,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,11,0
449,6,2,2,1,1,2,NA,1,3,1,3,1.148098331,Female,16,18.3695733
449,7,2,2,1,1,1,0,1,3,1,3,0.738622361,Female,16,11.81795778
449,8,1,2,1,2,2,NA,1,3,1,3,1.686986745,Male,11,18.55685419
449,8,2,2,1,2,2,NA,1,3,1,3,1.231723512,Female,16,19.7075762
449,10,1,2,1,1,1,0,1,3,1,3,1.208184543,Male,11,13.29002997
449,10,2,2,2,1,1,0,1,3,1,3,1.191763149,Female,16,19.06821038
449,11,2,1,2,1,2,NA,1,3,1,3,0.811034255,Female,16,12.97654808
449,12,3,4,1,1,1,3,NA,3,1,3,1.187573503,Male,11,13.06330854
449,12,4,5,1,2,1,0,1,3,1,3,1.187573503,Male,11,13.06330854
449,13,2,2,1,1,2,NA,1,3,1,3,1.100084244,Female,16,17.60134791
449,14,1,2,1,1,2,NA,1,3,1,3,1.256080061,Male,11,13.81688067
449,14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,16,0
449,15,2,3,1,1,2,NA,1,3,1,3,1.249362519,Female,16,19.98980031
449,15,4,3,1,1,1,0,1,3,1,3,1.380081235,Female,16,22.08129975
449,16,1,4,1,1,1,0,1,3,1,3,1.608165659,Male,11,17.68982225
449,18,1,2,1,1,2,NA,1,3,1,3,2.369595938,Female,16,37.91353502
449,20,1,1,2,1,2,NA,1,2,1,2,0.748799894,Male,11,8.236798838
449,20,2,1,1,1,2,NA,1,3,1,3,0.855336785,Female,16,13.68538856
450,1,1,1,1,1,2,NA,1,3,1,2,0.376935158,Male,10,3.769351578
450,1,2,2,1,1,2,NA,1,3,1,3,0.428220746,Female,18,7.707973429
450,2,4,2,2,1,2,NA,1,3,1,3,0.426422065,Female,18,7.675597168
450,4,2,1,1,1,1,0,1,3,1,3,0.276983146,Female,18,4.985696632
450,5,1,1,1,1,2,NA,1,3,1,2,0.286409783,Male,10,2.864097831
450,5,2,1,1,1,2,NA,2,NA,1,3,0.301413522,Female,18,5.425443391
450,5,3,2,2,1,1,0,1,3,1,3,0.368526359,Male,10,3.685263592
450,5,4,2,1,1,2,NA,1,3,1,3,0.407119068,Female,18,7.32814322
450,6,2,3,1,1,2,NA,1,2,1,3,0.369788163,Female,18,6.656186935
450,7,1,3,1,1,1,3,NA,3,1,3,0.922393122,Female,18,16.6030762
450,8,2,1,1,1,2,NA,1,3,1,3,0.428220746,Female,18,7.707973429
450,9,1,1,2,1,2,NA,1,3,1,3,0.376935158,Male,10,3.769351578
450,9,2,1,1,1,2,NA,1,3,1,3,0.356239554,Female,18,6.412311978
450,10,2,1,1,1,2,NA,1,3,1,3,0.290115926,Female,18,5.222086659
450,11,1,1,1,1,2,NA,1,3,1,3,0.286409783,Male,10,2.864097831
450,11,2,1,2,1,2,NA,2,NA,1,3,0.287517452,Female,18,5.17531413
450,11,3,3,1,2,1,3,NA,3,1,3,0.372791667,Female,18,6.710250007
450,11,4,3,1,2,1,3,NA,3,1,3,0.392009066,Male,10,3.920090655
450,13,2,NA,1,1,2,NA,2,NA,1,3,0.315704634,Female,18,5.682683413
450,13,3,3,1,1,2,NA,1,3,1,3,0.383171087,Male,10,3.831710872
450,13,5,1,1,1,2,NA,1,3,1,3,0.560876036,Female,18,10.09576865
450,14,2,2,1,1,2,NA,1,3,1,3,0.537212872,Female,18,9.669831689
450,15,1,3,1,2,1,3,NA,3,1,3,0.757473541,Male,10,7.574735409
450,16,2,4,2,1,1,0,1,3,1,3,0.446910795,Female,18,8.044394306
450,17,3,1,2,2,2,NA,1,3,1,3,0.383171087,Male,10,3.831710872
450,18,2,3,2,1,2,NA,1,3,1,3,0.287517452,Female,18,5.17531413
450,19,1,1,1,1,2,NA,1,3,1,3,0.358572085,Male,10,3.585720848
450,20,1,2,1,1,2,NA,2,NA,1,3,0.287517452,Female,18,5.17531413
451,1,1,2,1,1,2,NA,1,3,1,3,1.779016901,Female,20,35.58033802
451,2,1,4,1,1,1,3,NA,3,1,3,1.355178653,Male,9,12.19660788
451,2,2,5,1,1,1,3,NA,3,1,3,1.318776455,Female,20,26.3755291
451,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,20,0
451,4,2,3,1,1,2,NA,1,3,1,3,1.355178653,Male,9,12.19660788
451,5,4,5,1,2,1,2,NA,3,1,3,1.159429659,Female,20,23.18859318
451,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,9,0
451,7,2,4,1,1,1,3,NA,3,1,3,1.318776455,Female,20,26.3755291
451,8,2,2,2,1,1,0,2,NA,1,3,0.900196418,Male,9,8.101767763
451,8,3,2,2,1,2,NA,1,3,1,2,0.856094899,Female,20,17.12189798
451,9,2,2,1,1,2,NA,2,NA,1,3,0.897471012,Female,20,17.94942025
451,10,1,1,2,1,2,NA,2,NA,1,2,0.839902843,Male,9,7.559125583
451,10,2,2,1,1,2,NA,1,3,1,3,0.856844877,Female,20,17.13689755
451,10,3,5,1,1,1,0,1,3,1,3,0.946495127,Female,20,18.92990254
451,10,5,2,1,2,1,0,2,NA,1,3,1.451456779,Male,9,13.06311101
451,11,4,3,1,2,1,2,1,3,1,3,1.110002342,Female,20,22.20004683
451,12,3,3,1,1,1,0,1,3,1,3,1.052798066,Male,9,9.475182591
451,12,4,5,1,1,1,3,1,3,1,3,1.159429659,Female,20,23.18859318
451,13,2,5,1,1,1,3,NA,3,1,3,1.318776455,Female,20,26.3755291
451,15,2,2,1,1,2,NA,1,2,1,3,0.856844877,Female,20,17.13689755
451,15,3,3,1,2,1,2,NA,3,1,3,1.059755476,Female,20,21.19510953
451,16,3,2,1,1,2,NA,1,2,1,2,1.015016332,Male,9,9.135146987
451,16,4,3,1,1,2,NA,1,2,1,3,1.00122044,Female,20,20.0244088
451,17,2,1,1,1,2,NA,1,2,1,3,0.856844877,Female,20,17.13689755
451,18,2,5,1,1,1,3,NA,3,1,3,0.897471012,Female,20,17.94942025
451,19,2,2,1,1,2,NA,1,3,1,3,1.382514534,Female,20,27.65029067
451,19,3,3,1,2,1,0,1,3,1,3,2.08924418,Female,20,41.7848836
451,20,1,3,1,2,1,0,1,3,1,3,2.396370023,Female,20,47.92740046
451,20,3,3,1,2,2,NA,1,3,1,3,2.237704426,Male,9,20.13933983
452,1,2,3,1,1,1,3,NA,3,1,3,0.982944177,Female,13,12.7782743
452,4,2,5,1,1,1,2,1,2,1,3,1.102929467,Female,13,14.33808307
452,6,2,2,1,1,2,NA,1,3,1,3,0.746255211,Female,13,9.70131774
452,7,3,5,1,1,1,3,NA,3,1,3,0.711850601,Female,13,9.254057808
452,11,2,4,1,1,1,1,NA,1,1,3,0.903273911,Female,13,11.74256085
452,12,2,1,1,1,2,NA,1,3,1,3,0.746255211,Female,13,9.70131774
452,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,13,0
452,14,2,5,1,1,1,1,1,3,1,3,0.941228202,Male,3,2.823684605
452,14,3,5,1,1,1,3,NA,3,1,3,0.824334648,Female,13,10.71635043
452,16,2,3,1,1,1,3,NA,3,1,3,0.746255211,Female,13,9.70131774
452,16,3,4,1,1,1,3,1,2,1,3,0.721659244,Male,3,2.164977731
452,16,4,5,1,1,1,3,NA,3,1,3,0.685769222,Female,13,8.91499988
452,17,4,2,2,1,2,NA,1,3,1,3,0.704848462,Female,13,9.163030008
452,18,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,13,0
452,18,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,3,0
452,19,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,13,0
453,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,13,0
453,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,24,0
453,2,1,1,1,1,2,NA,1,2,1,2,0.140817661,Female,24,3.379623863
453,2,3,3,2,2,2,NA,2,NA,1,3,0.115396043,Female,24,2.769505041
453,3,1,1,2,1,2,NA,2,NA,1,3,0.100019927,Male,13,1.300259053
453,3,2,NA,2,1,2,NA,2,NA,1,3,0.095926555,Female,24,2.302237329
453,3,3,3,1,2,2,NA,1,2,1,2,0.129107568,Female,24,3.098581641
453,4,4,1,1,1,2,NA,2,NA,1,3,0.104296069,Female,24,2.503105666
453,5,2,1,2,1,2,NA,2,NA,2,0,0.109336826,Female,24,2.624083824
453,5,4,3,2,1,1,0,1,3,1,2,0.134798627,Male,13,1.752382147
453,5,5,3,2,2,1,0,1,3,1,3,0.181042199,Male,13,2.353548588
453,5,6,2,2,1,2,NA,1,2,1,2,0.147681187,Female,24,3.544348488
453,6,1,1,1,1,2,NA,1,3,1,3,0.19842546,Female,24,4.76221103
453,7,1,NA,2,1,2,NA,1,0,1,3,0.100019927,Male,13,1.300259053
453,7,2,1,2,1,2,NA,2,NA,1,3,0.099574863,Female,24,2.389796704
453,7,3,2,2,2,2,NA,1,3,1,3,0.136897273,Male,13,1.779664545
453,8,2,1,2,1,2,NA,2,NA,1,2,0.102887851,Female,24,2.469308436
453,9,1,1,1,1,2,NA,2,NA,1,2,0.100019927,Male,13,1.300259053
453,9,2,1,2,1,2,NA,2,NA,2,0,0.104387438,Female,24,2.505298501
453,9,3,3,1,2,1,2,NA,1,1,2,0.136897273,Male,13,1.779664545
453,10,2,NA,1,1,2,NA,2,NA,2,0,0.109336826,Female,24,2.624083824
453,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,24,0
453,10,4,2,1,1,2,NA,1,1,1,2,0.12086739,Female,24,2.900817357
453,11,3,1,2,1,2,NA,2,NA,1,3,0.120776556,Female,24,2.898637335
453,11,4,1,2,1,2,NA,2,NA,1,3,0.107199995,Male,13,1.39359993
453,12,2,1,2,1,2,NA,2,NA,2,0,0.109336826,Female,24,2.624083824
453,13,1,4,1,1,1,0,1,3,1,2,0.159210604,Male,13,2.069737855
453,13,2,3,1,1,2,NA,2,NA,1,3,0.154776974,Female,24,3.714647366
453,15,1,1,2,1,2,NA,2,NA,1,3,0.098674399,Male,13,1.282767187
453,15,2,1,2,1,2,NA,2,NA,2,0,0.099574863,Female,24,2.389796704
453,16,4,1,2,1,2,NA,2,NA,1,2,0.120776556,Female,24,2.898637335
453,17,4,1,1,1,2,NA,1,3,1,3,0.120776556,Female,24,2.898637335
453,17,5,1,2,1,2,NA,1,2,1,3,0.147681187,Female,24,3.544348488
453,17,7,1,2,1,2,NA,1,3,1,3,0.134798627,Male,13,1.752382147
453,17,8,1,2,1,2,NA,1,2,1,3,0.134798627,Male,13,1.752382147
453,18,2,1,2,1,2,NA,2,NA,2,0,0.18134089,Female,24,4.352181369
453,20,2,NA,1,1,2,NA,2,NA,2,0,0.104387438,Female,24,2.505298501
454,2,1,1,2,1,2,NA,1,3,1,3,0.899687121,Female,11,9.896558335
454,2,2,NA,2,1,2,NA,2,NA,1,3,0.881897985,Male,9,7.937081863
454,2,3,2,2,2,1,0,1,3,1,3,1.207053758,Male,9,10.86348382
454,4,2,2,2,2,2,NA,1,3,1,2,1.461871306,Male,9,13.15684175
454,5,2,NA,2,1,2,NA,2,NA,1,3,0.826765064,Female,11,9.094415701
454,6,1,NA,1,1,2,NA,1,2,1,2,0.899687121,Female,11,9.896558335
454,7,3,5,2,1,1,0,1,3,1,3,1.01276373,Female,11,11.14040103
454,8,1,1,2,1,2,NA,2,NA,1,2,0.881897985,Male,9,7.937081863
454,8,2,NA,2,1,2,NA,2,NA,2,0,0.826765064,Female,11,9.094415701
454,8,3,1,2,2,2,NA,1,2,1,3,1.207053758,Male,9,10.86348382
454,8,4,1,2,2,2,NA,1,3,1,3,1.207053758,Male,9,10.86348382
454,10,2,1,1,1,2,NA,2,NA,1,3,0.942344563,Female,11,10.36579019
454,11,3,2,2,2,2,NA,1,2,1,2,1.040940502,Female,11,11.45034552
454,12,3,3,1,2,2,NA,1,2,1,3,1.461871306,Male,9,13.15684175
454,13,2,1,1,1,2,NA,2,NA,1,3,0.826765064,Female,11,9.094415701
454,14,1,1,2,1,2,NA,1,1,1,1,0.899687121,Female,11,9.896558335
454,16,1,1,1,1,2,NA,2,NA,2,2,0.881897985,Male,9,7.937081863
454,16,2,NA,2,1,2,NA,2,NA,1,3,0.899687121,Female,11,9.896558335
454,20,1,2,2,1,2,NA,1,2,1,3,0.881897985,Male,9,7.937081863
454,20,2,1,2,1,2,NA,2,NA,1,3,0.899687121,Female,11,9.896558335
455,1,1,2,1,1,2,NA,1,3,1,3,1.454325915,Male,8,11.63460732
455,1,2,2,1,1,2,NA,1,3,1,3,1.483661737,Female,15,22.25492605
455,1,3,3,1,2,1,0,1,3,1,3,2.513256415,Male,8,20.10605132
